Price,Close,Close,Dividends,Dividends,High,High,Low,Low,Open,Open,Stock Splits,Stock Splits,Volume,Volume
Ticker,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE
Date
2023-10-30,144.76278686523438,29.69670295715332,0.0,0.0,144.96955526224335,29.823072947344595,143.74867073249453,29.268993993315412,143.83727932114226,29.395362129432474,0.0,0.0,8205300,33063500
2023-10-31,146.05258178710938,29.706424713134766,0.0,0.0,146.24949476649073,29.95916284663126,144.3787989271218,28.87044672980327,145.2649148460866,29.44396752233872,0.0,0.0,7576900,42648200
2023-11-01,146.39718627929688,29.657821655273438,0.0,0.0,147.45067894960474,30.21190061842776,146.17073711112738,29.61893801024368,146.88947622440259,29.70642435748639,0.0,0.0,5733000,23568300
2023-11-02,147.9232940673828,29.648101806640625,0.0,0.0,148.08081543829888,29.793911772579733,145.2649162380211,29.366200932293946,145.43230804677142,29.657822718246475,0.0,0.0,5349100,29640900
2023-11-03,149.00633239746094,30.38687515258789,0.0,0.0,149.92199960232506,30.51324329843666,147.83467980311252,29.978606125429344,148.878347214468,30.03692974243075,0.0,0.0,4925500,28062100
2023-11-06,149.36077880859375,30.30910873413086,0.0,0.0,150.0795179818673,30.53268413715239,149.03586561488152,30.095252388567395,149.43954700920563,30.44519778743539,0.0,0.0,4851400,27381200
2023-11-07,148.57310485839844,30.377153396606445,0.0,0.0,149.90229376820514,30.513242450519467,148.35649607274848,30.02720799617376,149.58722098053343,30.211901607965935,0.0,0.0,4840400,18086400
2023-11-08,148.03160095214844,29.959163665771484,0.0,0.0,149.48877506625593,30.42575630002672,148.02174553764578,29.696704613725046,149.01618089855847,30.056370928093237,0.0,0.0,5460000,29398300
2023-11-09,145.1467742919922,29.239986419677734,0.0,0.41,148.17928233800836,30.057681374123757,144.98923789449836,29.1907265555113,148.17928233800836,30.037977428457182,0.0,0.0,6973600,28737700
2023-11-10,144.97940063476562,29.042949676513672,0.0,0.0,146.2101255977093,29.3779092245106,143.39422628155424,28.599622189391823,145.96398060512058,29.308947296229753,0.0,0.0,6930700,33844100
2023-11-13,145.35354614257812,28.550363540649414,0.0,0.0,145.61937191822514,28.924730994476082,144.38864695264346,28.5011055552325,144.97940094552192,28.90502704868064,0.0,0.0,5889300,35519900
2023-11-14,145.38307189941406,28.82621192932129,0.0,0.0,146.24949199698423,29.269539416598917,144.70370936344065,28.560214309511743,145.36337609479972,28.658732155263976,0.0,0.0,6713600,40084300
2023-11-15,146.5054931640625,29.7424259185791,0.0,0.0,147.1159278988741,29.900053726610114,144.99908710825525,28.776953245549528,145.07785530363373,28.776953245549528,0.0,0.0,6729100,43614600
2023-11-16,147.78546142578125,29.328651428222656,0.0,0.0,147.85437421235727,29.998570528488727,146.34796804057248,29.033097889185,147.19470742670953,29.821238780880456,0.0,0.0,6875600,32407200
2023-11-17,147.480224609375,29.47642707824707,0.0,0.0,148.46480456277453,29.565092951509886,146.77134086454535,29.299095331721443,148.22851498899726,29.47642707824707,0.0,0.0,7023300,27009200
2023-11-20,148.78036499023438,29.535537719726562,1.19,0.0,149.26666292987207,29.69316552494828,146.4282136984286,29.318799957314614,146.79543588135942,29.456723817115705,0.0,0.0,8851700,26335700
2023-11-21,149.98123168945312,29.850793838500977,0.0,0.0,150.14994883865364,29.909905675769487,148.48261573327906,29.318800456586246,148.96892879424996,29.57494611420137,0.0,0.0,5916300,25988700
2023-11-22,149.68350219726562,29.87049674987793,0.0,0.0,150.89429494718397,30.12664239862304,149.25673459022838,29.693165002356572,150.48739601409133,29.939458678564762,0.0,0.0,4633500,19226800
2023-11-24,151.35084533691406,30.047828674316406,0.0,0.0,151.52948168861207,30.244864368071728,149.72320406494478,29.929606882248887,149.72320406494478,29.929606882248887,0.0,0.0,3351400,11129700
2023-11-27,150.14002990722656,29.693164825439453,0.0,0.0,151.17220147847402,30.29412199310975,149.83236833204148,29.58479688632223,151.14241361086283,30.29412199310975,0.0,0.0,6449700,26066700
2023-11-28,150.48739624023438,29.24983787536621,0.0,0.0,150.6660325803279,29.66361133169024,149.7033408085623,29.200578012070704,150.25911850281744,29.66361133169024,0.0,0.0,5909000,29497700
2023-11-29,150.96377563476562,29.634056091308594,0.0,0.0,151.05309380521302,29.77197995354641,149.93161921849162,29.28924455664236,150.18965453660851,29.328652448179845,0.0,0.0,5190000,26185200
2023-11-30,153.49456787109375,30.018272399902344,0.0,0.0,153.97094660531093,30.05768028981388,150.77520960664881,29.515833077959936,151.11264391239402,29.860644598399425,0.0,0.0,12481900,45356600
2023-12-01,157.18653869628906,28.481401443481445,0.0,0.0,157.26593767674848,28.964136838226864,154.2984632502822,27.88044425372391,155.26115506561783,28.54051140145166,0.0,0.0,10342500,103542800
2023-12-04,157.68276977539062,28.845916748046875,0.0,0.0,158.81417873672976,29.200578372797576,156.80939614074043,28.589771092960902,156.80939614074043,28.589771092960902,0.0,0.0,8920300,47410400
2023-12-05,157.35525512695312,28.658733367919922,0.0,0.0,158.42711864251362,29.16117271135191,157.02774001299238,28.639029422121407,157.6033712608197,28.77695328456763,0.0,0.0,7268200,39853000
2023-12-06,155.43978881835938,28.36318016052246,0.0,0.0,157.46442492675052,28.964135442244103,154.99318281156354,28.29421635396409,157.32548049921834,28.658731815200543,0.0,0.0,6642900,33410500
2023-12-07,154.22898864746094,28.205551147460938,0.0,0.0,155.40010471884244,28.47154877039231,153.5442008126194,28.077479261830078,155.40010471884244,28.392734868679863,0.0,0.0,6532400,35782900
2023-12-08,153.25637817382812,28.353328704833984,0.0,0.0,154.6756103938176,28.540510545974335,152.68074690187086,28.166144984622004,154.24884275089772,28.225254940820452,0.0,0.0,6253700,31881700
2023-12-11,153.8915557861328,28.215402603149414,0.0,0.0,154.30838909365235,28.382882376104067,153.18691441287635,28.0183687920138,153.33577804277343,28.35332833792311,0.0,0.0,6090400,37833900
2023-12-12,153.9014892578125,28.156293869018555,0.0,0.0,154.14960540211635,28.432143471459547,152.49217623161599,27.929704130801856,153.83200946837977,28.195701760397988,0.0,0.0,5324400,48587500
2023-12-13,154.6160430908203,26.26475715637207,0.0,0.0,154.76492185720664,26.333719084207818,150.62634656762364,25.378100308779487,152.50210393115847,25.89039159994733,0.0,0.0,10764600,158100700
2023-12-14,155.6879119873047,25.74261474609375,0.0,0.0,155.97573519265148,26.91497319537708,153.881634347731,25.624394831334225,155.29093221749721,26.363275875332082,0.0,0.0,9240700,101889800
2023-12-15,153.9907989501953,26.23520278930664,0.0,0.0,155.50926845816096,26.589866300928605,152.6013395323699,25.693357427947944,154.3183140598869,25.742615413863568,0.0,0.0,21712500,138338500
2023-12-18,154.26869201660156,26.65882682800293,0.0,0.0,155.2611565662258,26.895268530267266,153.59380824807732,26.323867280027212,154.040429410454,26.520902971449967,0.0,0.0,7231400,63329400
2023-12-19,155.281005859375,27.74251937866211,0.0,0.0,155.32069777700147,27.82133327943387,153.77245554485324,26.865714497692327,154.12974337871873,26.87556647017275,0.0,0.0,6651500,70094700
2023-12-20,152.11505126953125,27.22037696838379,0.0,0.0,155.47950560883802,27.841038100684212,151.95625330132728,27.200674901874443,155.3603995607812,27.772076170222316,0.0,0.0,7008300,56184300
2023-12-21,153.67320251464844,27.890295028686523,0.0,0.0,153.96102570574115,27.939554890772413,152.14481381839286,27.3681536440773,152.53187437511912,27.44696754434312,0.0,0.0,4598600,51056600
2023-12-22,154.28854370117188,27.978961944580078,0.0,0.0,155.35047288177978,28.363181366889442,153.85185688155477,27.76222418053578,154.08011948497025,28.018369835718136,0.0,0.0,3798500,35087200
2023-12-26,154.96340942382812,27.988813400268555,0.0,0.0,155.17183363613736,28.107035192426892,153.68313685732113,27.83118559677186,153.83200047768005,28.00851734547355,0.0,0.0,4170000,30119100
2023-12-27,155.17184448242188,28.185850143432617,0.0,0.0,155.34056164522397,28.304070060920218,154.24884454025994,27.8902965915702,154.3282435246035,28.047924400934804,0.0,0.0,5288100,35000700
2023-12-28,155.4001007080078,28.36318016052246,0.0,0.0,156.05513094405364,28.599621860079246,154.81455025933377,28.156292498990528,154.82446945304093,28.185848416086973,0.0,0.0,4377500,30472900
2023-12-29,155.55889892578125,28.36318016052246,0.0,0.0,155.71768174439285,28.44199406037472,154.8046161761955,28.116886488600194,155.3306211758765,28.35332818815698,0.0,0.0,4311100,30342500
2024-01-02,158.76455688476562,29.289243698120117,0.0,0.0,160.42197088281378,29.831090916447845,155.6085117089858,28.40258683430486,155.74745614164232,28.451844818211182,0.0,0.0,9622100,57948700
2024-01-03,159.75701904296875,29.289243698120117,0.0,0.0,160.22347859068992,29.594649211368555,158.59583734240977,28.973988091347728,159.4295039258151,29.555241320986188,0.0,0.0,8232000,43426500
2024-01-04,159.41958618164062,28.658733367919922,0.0,0.0,160.75940424347982,29.505984246539157,159.21116196199063,28.59962340959607,160.37234367310754,29.34835643829442,0.0,0.0,6766600,45558200
2024-01-05,159.9158172607422,29.033098220825195,0.0,0.0,160.12422633502362,29.052802166133773,158.26832247865545,28.323773101361247,159.29055975028353,28.589770725812095,0.0,0.0,5602500,33592600
2024-01-08,160.3127899169922,29.141468048095703,0.0,0.0,160.4418151483672,29.239985895591097,158.40725988897742,28.737546564529076,159.8860374498387,28.924730286863156,0.0,0.0,6569800,32972100
2024-01-09,160.41204833984375,28.964136123657227,0.0,0.0,162.049608772235,29.417317467773014,159.3898110758262,28.885322221950783,160.41204833984375,29.16117181745916,0.0,0.0,6357000,39856900
2024-01-10,160.65023803710938,28.56021499633789,0.0,0.0,161.39458647821857,28.954284509751933,159.98528858030878,28.451845175497155,160.60062692274835,28.92473047066567,0.0,0.0,4945100,37413300
2024-01-11,159.93565368652344,27.978961944580078,0.0,0.0,160.97774447657088,28.491253254944784,159.56844665475515,27.850890056524737,160.84873438486707,28.402587378955825,0.0,0.0,4946000,46884700
2024-01-12,161.16632080078125,28.27451515197754,0.0,0.0,161.2457197835811,28.510956858756668,160.47159863104176,28.01836949986557,160.62046225891183,28.03807156612676,0.0,0.0,4496500,30349700
2024-01-16,159.31040954589844,27.900148391723633,0.0,0.0,161.02736893121653,28.29421791269425,158.97296009862922,27.801630541713052,160.3525003242917,28.175997995938914,0.0,0.0,6923200,38826000
2024-01-17,159.22108459472656,27.732667922973633,0.0,0.0,160.08453907328905,28.107035367919455,158.6653068553989,27.515930161580336,159.04244824014594,27.742519895637642,0.0,0.0,5072100,33312600
2024-01-18,159.99520874023438,27.67355728149414,0.0,0.0,160.1539915509732,27.71296329210374,158.48665845966724,27.19082190732903,158.79432003171965,27.624299298464244,0.0,0.0,5368500,50321100
2024-01-19,160.46165466308594,27.860742568969727,0.0,0.0,160.69985159719,27.959258540579768,159.0722104069955,27.515931031119443,159.93564968443695,27.6144488818012,0.0,0.0,7055800,35313100
2024-01-22,161.24571228027344,27.890295028686523,0.0,0.0,162.34734850667158,28.19570053640424,160.12422252314732,27.515929472191765,160.77925274290985,27.9001470011037,0.0,0.0,6824200,41663900
2024-01-23,158.6057586669922,28.00851821899414,0.0,0.0,159.3004808291637,28.22525598579373,155.7276175049356,27.732668614736,158.45689504074377,28.018370191903898,0.0,0.0,9149800,33466700
2024-01-24,157.76217651367188,27.90999984741211,0.0,0.0,159.38981782132325,28.353329224708222,156.96820181983537,27.90999984741211,158.54621686965802,28.116887516507518,0.0,0.0,7247900,42720700
2024-01-25,158.35763549804688,27.469999313354492,0.0,0.42,158.41718094590308,27.920000076293945,157.2758528118413,27.450000762939453,157.80185779298006,27.81999969482422,0.0,0.0,5478900,47605500
2024-01-26,158.298095703125,27.469999313354492,0.0,0.0,159.52875719672554,27.90999984741211,158.1591512718965,27.360000610351562,159.22108046546998,27.6299991607666,0.0,0.0,5591900,47073800
2024-01-29,158.15914916992188,27.479999542236328,0.0,0.0,158.8638056542346,27.6299991607666,157.76216941277556,27.309999465942383,157.8117805245636,27.520000457763672,0.0,0.0,6483200,67082700
2024-01-30,157.57359313964844,27.020000457763672,0.0,0.0,158.55612330407376,28.3700008392334,156.9384164644559,26.950000762939453,158.14922436776143,27.889999389648438,0.0,0.0,7200500,86072400
2024-01-31,157.70260620117188,27.079999923706055,0.0,0.0,159.40964638740869,27.510000228881836,157.47434360179335,26.780000686645508,159.19130298146163,27.170000076293945,0.0,0.0,8256800,81192100
2024-02-01,157.16668701171875,27.290000915527344,0.0,0.0,157.29571224945704,27.329999923706055,155.8665608720112,26.729999542236328,156.96819713014176,27.100000381469727,0.0,0.0,8012000,53883000
2024-02-02,155.42987060546875,26.93000030517578,0.0,0.0,157.11705727723427,27.200000762939453,154.76492118781204,26.690000534057617,156.77962297164254,27.18000030517578,0.0,0.0,8295500,51663800
2024-02-05,154.6259765625,26.56999969482422,0.0,0.0,155.70775926400543,26.940000534057617,154.16943621613433,26.520000457763672,155.42987040754178,26.940000534057617,0.0,0.0,9121600,42633400
2024-02-06,156.8689422607422,27.5,0.0,0.0,157.53389168312924,27.729999542236328,154.42748798079057,26.56999969482422,154.65575058398446,26.65999984741211,0.0,0.0,9229900,56958700
2024-02-07,156.78955078125,27.559999465942383,0.0,0.0,158.16907594762014,27.649999618530273,156.5017427150898,27.299999237060547,156.61091442511076,27.549999237060547,0.0,0.0,8690300,36843000
2024-02-08,155.22145080566406,27.56999969482422,0.0,0.0,156.15436991314508,27.690000534057617,154.13966807201368,27.40999984741211,156.15436991314508,27.559999465942383,0.0,0.0,9755000,29048400
2024-02-09,155.5787353515625,27.559999465942383,0.0,0.0,156.0154221708045,27.59000015258789,154.4969526408629,27.3799991607666,155.09243742052146,27.559999465942383,0.0,0.0,6529200,29062700
2024-02-12,156.66053771972656,27.65999984741211,0.0,0.0,157.2163154533904,28.020000457763672,155.1718408714953,27.520000457763672,155.40010348129135,27.540000915527344,0.0,0.0,6701500,30323700
2024-02-13,155.29092407226562,26.969999313354492,0.0,0.0,157.2559995742143,27.829999923706055,154.57634840904672,26.860000610351562,156.4521057390447,27.540000915527344,0.0,0.0,8621000,37927500
2024-02-14,154.56643676757812,27.110000610351562,0.0,0.0,155.28101246571032,27.170000076293945,153.67320957300916,26.90999984741211,155.17184075783436,27.010000228881836,0.0,0.0,9098800,25270200
2024-02-15,156.72999572753906,27.510000228881836,0.0,0.0,157.28577343766753,27.809999465942383,154.71529395641988,27.219999313354492,154.80461212901767,27.25,0.0,0.0,7462500,36111600
2024-02-16,156.5500030517578,27.6200008392334,1.19,0.0,157.25999450683594,27.889999389648438,155.6699981689453,27.209999084472656,156.60000610351562,27.549999237060547,0.0,0.0,8540700,35913500
2024-02-20,157.86000061035156,27.59000015258789,0.0,0.0,158.61000061035156,28.139999389648438,156.44000244140625,27.520000457763672,156.55999755859375,27.610000610351562,0.0,0.0,9501700,34232000
2024-02-21,158.67999267578125,27.670000076293945,0.0,0.0,158.69000244140625,27.68000030517578,157.1300048828125,27.360000610351562,158.02000427246094,27.600000381469727,0.0,0.0,7473300,27370600
2024-02-22,160.4499969482422,27.549999237060547,0.0,0.0,160.74000549316406,27.700000762939453,157.77000427246094,27.190000534057617,158.97999572753906,27.59000015258789,0.0,0.0,8065000,31957500
2024-02-23,161.83999633789062,27.760000228881836,0.0,0.0,162.25,28.09000015258789,160.16000366210938,27.690000534057617,160.8800048828125,27.75,0.0,0.0,6726000,33182600
2024-02-26,160.7899932861328,27.18000030517578,0.0,0.0,162.00999450683594,27.670000076293945,160.57000732421875,27.06999969482422,161.8000030517578,27.670000076293945,0.0,0.0,5465400,45685500
2024-02-27,160.97999572753906,26.889999389648438,0.0,0.0,161.0399932861328,27.200000762939453,159.63999938964844,26.809999465942383,160.33999633789062,27.1200008392334,0.0,0.0,5078600,38598400
2024-02-28,161.5500030517578,27.040000915527344,0.0,0.0,161.61000061035156,27.239999771118164,160.2899932861328,26.81999969482422,161.0,26.959999084472656,0.0,0.0,6071100,31010200
2024-02-29,161.3800048828125,26.559999465942383,0.0,0.0,162.19000244140625,27.190000534057617,160.94000244140625,26.549999237060547,162.0,27.06999969482422,0.0,0.0,9849100,54643200
2024-03-01,162.1199951171875,26.59000015258789,0.0,0.0,162.57000732421875,26.899999618530273,161.08999633789062,26.510000228881836,161.8300018310547,26.829999923706055,0.0,0.0,5668000,46213600
2024-03-04,159.83999633789062,25.889999389648438,0.0,0.0,161.61000061035156,26.459999084472656,158.27000427246094,25.610000610351562,161.32000732421875,26.299999237060547,0.0,0.0,8532900,86777700
2024-03-05,159.97000122070312,26.079999923706055,0.0,0.0,161.24000549316406,26.420000076293945,159.1999969482422,25.690000534057617,160.6199951171875,25.8700008392334,0.0,0.0,8298200,73646100
2024-03-06,159.33999633789062,27.190000534057617,0.0,0.0,160.92999267578125,27.299999237060547,159.22000122070312,26.790000915527344,159.4600067138672,26.899999618530273,0.0,0.0,5773700,84919500
2024-03-07,158.8699951171875,26.790000915527344,0.0,0.0,160.36000061035156,27.31999969482422,158.24000549316406,26.760000228881836,160.0,27.200000762939453,0.0,0.0,5188700,46423800
2024-03-08,159.52000427246094,27.219999313354492,0.0,0.0,160.38999938964844,27.299999237060547,158.42999267578125,26.850000381469727,158.8699951171875,26.8799991607666,0.0,0.0,5283200,45869300
2024-03-11,161.22999572753906,28.3700008392334,0.0,0.0,161.32000732421875,28.389999389648438,158.8800048828125,27.309999465942383,159.49000549316406,27.309999465942383,0.0,0.0,4620800,52600100
2024-03-12,162.74000549316406,28.010000228881836,0.0,0.0,163.11000061035156,28.34000015258789,161.1300048828125,27.760000228881836,161.5800018310547,28.309999465942383,0.0,0.0,8018700,48758200
2024-03-13,161.10000610351562,28.219999313354492,0.0,0.0,162.67999267578125,28.690000534057617,159.80999755859375,28.190000534057617,162.52999877929688,28.290000915527344,0.0,0.0,6260000,39273000
2024-03-14,159.2100067138672,28.1299991607666,0.0,0.0,161.5399932861328,28.280000686645508,158.69000244140625,27.770000457763672,160.94000244140625,28.25,0.0,0.0,6988300,36428000
2024-03-15,158.17999267578125,27.940000534057617,0.0,0.0,159.19000244140625,28.280000686645508,157.10000610351562,27.860000610351562,158.05999755859375,27.959999084472656,0.0,0.0,13165500,75719200
2024-03-18,156.75999450683594,27.719999313354492,0.0,0.0,158.69000244140625,28.030000686645508,156.5,27.610000610351562,158.57000732421875,28.010000228881836,0.0,0.0,6602300,36226500
2024-03-19,156.2100067138672,27.6299991607666,0.0,0.0,156.86000061035156,27.780000686645508,155.66000366210938,27.31999969482422,156.6699981689453,27.670000076293945,0.0,0.0,7840600,29026600
2024-03-20,155.75999450683594,27.700000762939453,0.0,0.0,156.44000244140625,27.739999771118164,155.2100067138672,27.209999084472656,155.6999969482422,27.479999542236328,0.0,0.0,5982300,34468000
2024-03-21,155.75,27.65999984741211,0.0,0.0,156.9499969482422,28.040000915527344,155.10000610351562,27.6299991607666,155.58999633789062,27.75,0.0,0.0,5915800,29633700
2024-03-22,155.22999572753906,27.360000610351562,0.0,0.0,156.36000061035156,27.84000015258789,155.11000061035156,27.34000015258789,155.69000244140625,27.469999313354492,0.0,0.0,7245400,28789000
2024-03-25,155.22000122070312,27.43000030517578,0.0,0.0,155.97999572753906,27.479999542236328,154.89999389648438,27.100000381469727,155.39999389648438,27.239999771118164,0.0,0.0,7498100,31110600
2024-03-26,155.77000427246094,27.59000015258789,0.0,0.0,156.22999572753906,27.6299991607666,154.75999450683594,27.309999465942383,155.61000061035156,27.450000762939453,0.0,0.0,6864100,38220300
2024-03-27,157.9600067138672,27.780000686645508,0.0,0.0,158.22000122070312,27.940000534057617,155.44000244140625,27.540000915527344,155.99000549316406,27.709999084472656,0.0,0.0,8461600,34247600
2024-03-28,158.19000244140625,27.75,0.0,0.0,159.13999938964844,28.1200008392334,158.11000061035156,27.719999313354492,158.1999969482422,27.81999969482422,0.0,0.0,6181500,40466700
2024-04-01,157.77999877929688,27.719999313354492,0.0,0.0,158.14999389648438,27.8700008392334,156.77000427246094,27.579999923706055,157.72000122070312,27.760000228881836,0.0,0.0,4364700,26596600
2024-04-02,157.72999572753906,27.549999237060547,0.0,0.0,157.8300018310547,27.75,155.9499969482422,27.40999984741211,156.57000732421875,27.56999969482422,0.0,0.0,6102300,32451500
2024-04-03,154.25999450683594,27.219999313354492,0.0,0.0,158.0500030517578,27.75,154.25,27.200000762939453,157.7899932861328,27.510000228881836,0.0,0.0,8098200,36828600
2024-04-04,152.5,26.649999618530273,0.0,0.0,155.5,27.399999618530273,152.41000366210938,26.639999389648438,155.30999755859375,27.309999465942383,0.0,0.0,6947400,41922700
2024-04-05,152.38999938964844,26.65999984741211,0.0,0.0,153.00999450683594,26.700000762939453,151.61000061035156,26.350000381469727,152.02999877929688,26.559999465942383,0.0,0.0,6778100,39839500
2024-04-08,151.58999633789062,26.579999923706055,0.0,0.0,153.0399932861328,26.81999969482422,151.55999755859375,26.520000457763672,151.99000549316406,26.600000381469727,0.0,0.0,5935400,24431400
2024-04-09,152.2899932861328,26.780000686645508,0.0,0.0,152.52999877929688,27.420000076293945,150.94000244140625,26.649999618530273,151.5500030517578,26.770000457763672,0.0,0.0,6135600,45193600
2024-04-10,150.1999969482422,26.31999969482422,0.0,0.0,151.82000732421875,26.59000015258789,149.75999450683594,26.15999984741211,151.52999877929688,26.520000457763672,0.0,0.0,6809500,44541600
2024-04-11,148.7899932861328,26.34000015258789,0.0,0.0,150.8699951171875,26.450000762939453,148.38999938964844,26.1299991607666,150.8000030517578,26.350000381469727,0.0,0.0,8374400,32814500
2024-04-12,147.52000427246094,25.860000610351562,0.0,0.0,149.07000732421875,26.31999969482422,147.14999389648438,25.829999923706055,148.05999755859375,26.25,0.0,0.0,7097500,42985600
